invoice_id,client_id,client_name,invoice_ref,business_unit,region,account_type,payment_method,revenue,cost,profit,tax,margin,days_to_pay,notes,invoice_date
INV000666,CL5538,Curry Group,REF-Ge81oG37,Operations,SA,SME,BPAY,377065.31,276048.85,101016.46,30304.94,26.79,52,,2024-01-04
INV000667,CL2374,"Becker, Sanford and Jones",REF-Yr75fe97,Insurance,QLD,Enterprise,Cheque,62731.65,40060.82,22670.83,6801.25,36.14,15,,2023-10-27
INV000668,CL2190,Vega-Mendoza,REF-Ll53LO03,Treasury,ACT,Non-profit,BPAY,171267.54,125744.42,45523.12,13656.94,26.58,47,,2024-03-25
INV000669,CL4635,Hobbs and Sons,REF-Ym45jN62,Insurance,VIC,Retail,BPAY,123080.35,50202.96,72877.39,21863.22,59.21,12,,2024-06-18
INV000670,CL1999,Davis LLC,REF-Pa37hQ48,Corporate Banking,NSW,Government,BPAY,189963.23,110308.14,79655.09,23896.53,41.93,84,,2024-04-28
INV000671,CL9271,"Glass, Young and Phillips",REF-HE45xo47,Treasury,SA,Government,Direct Debit,422666.33,274315.37,148350.96,44505.29,35.1,24,Hic quo illo recusandae occaecati repellendus.,2024-10-04
INV000672,CL1678,Simon Inc,REF-Xw53Mx79,Wealth Management,SA,Retail,Cheque,198507.86,101369.57,97138.29,29141.49,48.93,76,Rem aspernatur eveniet inventore optio odio.,2024-06-07
INV000673,CL9338,Charles-Sanchez,REF-fh56SB39,Corporate Banking,QLD,Enterprise,Direct Debit,389051.96,222901.11,166150.85,49845.25,42.71,30,,2023-10-24
INV000674,CL1599,"Black, Taylor and Lee",REF-MF74lv23,Corporate Banking,VIC,Retail,EFT,166065.5,105351.49,60714.01,18214.2,36.56,35,,2024-04-03
INV000675,CL7968,Schwartz LLC,REF-XS11MH20,Corporate Banking,QLD,Non-profit,Credit Card,283580.51,164723.37,118857.14,35657.14,41.91,39,,2024-07-11
INV000676,CL9320,Vasquez-Morrison,REF-OU33MJ38,Corporate Banking,VIC,Retail,EFT,400376.58,179805.52,220571.06,66171.32,55.09,34,,2023-07-25
INV000677,CL5968,Hunt-Hughes,REF-OG28VB74,Operations,SA,Non-profit,EFT,231459.03,110805.39,120653.64,36196.09,52.13,32,,2024-05-25
INV000678,CL9974,Arnold Ltd,REF-Yy24fv17,Treasury,QLD,Retail,Credit Card,129997.89,91596.68,38401.21,11520.36,29.54,63,,2024-07-24
INV000679,CL4557,Miller Group,REF-XY84wI14,Operations,TAS,Non-profit,Cheque,198105.78,141205.54,56900.24,17070.07,28.72,47,Eius quis dolores molestiae atque odio.,2024-04-03
INV000680,CL5394,Hanna Inc,REF-xB93wf14,Retail Banking,NSW,Retail,Direct Debit,87069.81,57146.44,29923.37,8977.01,34.37,59,,2024-02-06
INV000681,CL1904,"Carey, Stevens and Walker",REF-cA18sm64,Operations,VIC,Non-profit,Credit Card,421185.83,274181.44,147004.39,44101.32,34.9,46,,2024-07-28
INV000682,CL6264,"Morrow, Walker and Parks",REF-EG22iy88,Treasury,VIC,Retail,Credit Card,275985.53,173373.71,102611.82,30783.55,37.18,31,,2024-04-23
INV000683,CL7559,Aguilar-Sanders,REF-OJ85we03,Treasury,NSW,Enterprise,EFT,277620.83,204793.57,72827.26,21848.18,26.23,7,,2023-05-05
INV000684,CL4647,Perkins Inc,REF-Hm91LW50,Corporate Banking,VIC,Retail,BPAY,88944.22,54813.23,34130.99,10239.3,38.37,79,,2024-05-02
INV000685,CL2706,"Moon, Ward and Moreno",REF-qL42AP97,Retail Banking,NT,Non-profit,BPAY,416021.5,200979.25,215042.25,64512.67,51.69,68,,2023-08-30
INV000686,CL3804,Clark-Wood,REF-lC08Zl19,Operations,WA,Enterprise,Credit Card,196078.43,133600.7,62477.73,18743.32,31.86,48,,2024-08-19
INV000687,CL1435,"Campbell, Navarro and Hernandez",REF-pu31AL71,Insurance,NT,Retail,BPAY,49509.64,31458.14,18051.5,5415.45,36.46,19,,2024-08-27
INV000688,CL3835,"Lawson, Murphy and Guzman",REF-YD01aP88,Operations,SA,Non-profit,EFT,363478.82,203207.88,160270.94,48081.28,44.09,86,,2023-07-09
INV000689,CL6935,Blackburn Ltd,REF-HX61PG45,Operations,QLD,Enterprise,BPAY,254607.78,119125.79,135481.99,40644.6,53.21,78,,2023-10-09
INV000690,CL7987,Chang Group,REF-Dy62hU84,Treasury,WA,Enterprise,Credit Card,308256.39,146317.33,161939.06,48581.72,52.53,73,,2023-11-09
INV000691,CL9583,Williams-White,REF-lU86tH79,Corporate Banking,QLD,Retail,Cheque,106775.68,58291.57,48484.11,14545.23,45.41,74,,2023-02-06
INV000692,CL7223,Parsons Inc,REF-cP76yM49,Treasury,ACT,SME,Credit Card,339051.55,160880.29,178171.26,53451.38,52.55,26,Qui accusantium dicta non.,2024-12-19
INV000693,CL2399,Nelson Group,REF-mn79EA81,Treasury,QLD,Non-profit,EFT,19051.5,9862.61,9188.89,2756.67,48.23,41,,2023-06-28
INV000694,CL9857,Dixon LLC,REF-lg20SI62,Treasury,SA,Government,Credit Card,429022.31,177427.93,251594.38,75478.31,58.64,77,,2024-03-06
INV000695,CL4428,Lloyd Inc,REF-GS12RB10,Operations,QLD,Enterprise,Credit Card,127977.14,74462.53,53514.61,16054.38,41.82,70,,2024-04-27
INV000696,CL1555,Green PLC,REF-iw47lk34,Treasury,NSW,Retail,BPAY,308544.5,220829.45,87715.05,26314.51,28.43,59,,2024-09-17
INV000697,CL2301,Allen-Graham,REF-cZ79bO64,Retail Banking,SA,Government,BPAY,69536.9,31929.95,37606.95,11282.08,54.08,57,,2024-04-28
INV000698,CL5790,Evans PLC,REF-ir40LS10,Insurance,WA,Retail,BPAY,445369.0,287051.67,158317.33,47495.2,35.55,37,,2023-03-31
INV000699,CL8697,"Allen, Thompson and Hopkins",REF-Nj78Cr15,Retail Banking,SA,Enterprise,EFT,131591.35,67788.53,63802.82,19140.85,48.49,35,Quam corrupti id.,2023-10-14
INV000700,CL3316,Pena PLC,REF-OF40XU89,Treasury,NSW,Government,Credit Card,430947.19,194061.19,236886.0,71065.8,54.97,88,,2023-04-28
INV000701,CL4066,"Conway, Parker and Peterson",REF-Jj94wD29,Corporate Banking,SA,Non-profit,EFT,304760.14,221678.33,83081.81,24924.54,27.26,67,,2023-09-07
INV000702,CL7263,"Turner, Larson and Caldwell",REF-KF32Lj38,Operations,NSW,Non-profit,Cheque,164524.81,92645.48,71879.33,21563.8,43.69,67,Aliquam asperiores natus dolorem vitae.,2024-07-17
INV000703,CL4622,Cohen-Nguyen,REF-TO17bo20,Corporate Banking,VIC,SME,Credit Card,150228.53,73843.24,76385.29,22915.59,50.85,70,,2023-07-22
INV000704,CL6166,Russell-Ho,REF-ES89Dg92,Retail Banking,SA,Non-profit,EFT,58108.35,33493.04,24615.31,7384.59,42.36,88,,2024-11-01
INV000705,CL8053,Ryan PLC,REF-Zz82tA59,Operations,QLD,Non-profit,Direct Debit,420372.42,284854.46,135517.96,40655.39,32.24,9,Dignissimos ratione ipsam aut.,2023-08-27
INV000706,CL5066,"Simpson, Powell and Adams",REF-ti94eu54,Operations,TAS,Non-profit,BPAY,479047.7,229674.21,249373.49,74812.05,52.06,59,,2023-06-06
INV000707,CL3163,"Vaughn, Walker and Bishop",REF-bb23fx92,Treasury,TAS,SME,Cheque,19774.89,13245.68,6529.21,1958.76,33.02,9,Assumenda fuga veritatis aliquam illum.,2024-06-01
INV000708,CL7628,Park-Moody,REF-IC73gV83,Wealth Management,SA,Non-profit,BPAY,499732.05,255376.62,244355.43,73306.63,48.9,27,,2024-04-01
INV000709,CL3722,Blackburn-Cruz,REF-be43gS38,Insurance,VIC,Enterprise,EFT,328733.47,245193.76,83539.71,25061.91,25.41,10,,2023-04-11
INV000710,CL5229,Cooper-Bush,REF-YR79jc67,Wealth Management,NSW,Non-profit,Credit Card,340469.21,146940.41,193528.8,58058.64,56.84,82,,2023-10-27
INV000711,CL8141,Bates PLC,REF-pd42ua19,Insurance,QLD,SME,Direct Debit,69187.23,30496.25,38690.98,11607.29,55.92,15,Ratione amet earum iure minus ex veniam.,2024-08-16
INV000712,CL1475,Moore and Sons,REF-Eg67xZ52,Insurance,VIC,Retail,Credit Card,213881.25,123047.25,90834.0,27250.2,42.47,34,,2023-04-22
INV000713,CL2947,Foster and Sons,REF-Ac36qc41,Corporate Banking,NT,Retail,EFT,302929.84,224521.22,78408.62,23522.59,25.88,73,,2023-03-08
INV000714,CL5577,Gentry-Parker,REF-Ql06sk61,Retail Banking,WA,Non-profit,EFT,164272.45,96428.39,67844.06,20353.22,41.3,22,,2023-01-23
INV000715,CL2811,"Nguyen, Howard and Cortez",REF-Qe27iu79,Insurance,WA,Government,Credit Card,307817.73,189185.97,118631.76,35589.53,38.54,79,,2024-08-04
INV000716,CL4316,Sandoval-Miller,REF-SP21rc28,Treasury,ACT,Government,EFT,381582.97,201590.13,179992.84,53997.85,47.17,41,,2023-04-04
INV000717,CL9990,Johnson Group,REF-Rn99UQ20,Insurance,ACT,SME,BPAY,424858.5,244678.81,180179.69,54053.91,42.41,89,,2024-11-19
INV000718,CL5262,Graham Inc,REF-ox05Cd29,Corporate Banking,NSW,SME,Direct Debit,250217.82,177500.79,72717.03,21815.11,29.06,15,,2023-04-18
INV000719,CL3990,Daniel-Farrell,REF-qf64xF08,Corporate Banking,WA,Government,Direct Debit,322502.58,198852.8,123649.78,37094.93,38.34,66,Nulla corrupti dicta a iure.,2023-04-21
INV000720,CL4857,Berg and Sons,REF-OM26Bp41,Operations,SA,Enterprise,Credit Card,391855.1,200825.7,191029.4,57308.82,48.75,24,,2024-10-06
INV000721,CL6947,Barnes-Torres,REF-nX74AY34,Operations,SA,SME,Cheque,394963.34,174338.32,220625.02,66187.51,55.86,34,Quis excepturi rerum.,2024-03-09
INV000722,CL1754,Mays and Sons,REF-Vt43Tj82,Treasury,SA,Enterprise,EFT,125081.7,71566.58,53515.12,16054.54,42.78,16,,2023-12-29
INV000723,CL7973,Baker LLC,REF-RA83Ni15,Insurance,WA,Enterprise,Credit Card,483784.26,321790.13,161994.13,48598.24,33.48,10,,2024-09-18
INV000724,CL8736,"Woodward, Mccoy and Pierce",REF-UB03EN03,Retail Banking,NSW,Non-profit,Credit Card,125899.98,73702.99,52196.99,15659.1,41.46,25,,2024-01-12
INV000725,CL1700,"Macdonald, Lawrence and Mcgee",REF-rB10zn13,Treasury,ACT,Retail,Cheque,396596.63,251410.91,145185.72,43555.72,36.61,81,,2024-10-06
INV000726,CL1384,Williams-May,REF-gi47Nk52,Operations,VIC,SME,Cheque,444600.74,329305.11,115295.63,34588.69,25.93,13,Ducimus veritatis a vitae.,2024-06-26
INV000727,CL4788,"Livingston, Nguyen and King",REF-VV99av38,Wealth Management,SA,Government,Credit Card,372049.04,205014.99,167034.05,50110.21,44.9,30,,2023-03-03
INV000728,CL7092,Green-Price,REF-Fl36UG21,Wealth Management,WA,SME,BPAY,190211.0,123086.09,67124.91,20137.47,35.29,79,Quas vitae dignissimos.,2023-09-24
INV000729,CL4876,Buchanan-James,REF-KP55ha92,Treasury,NT,Government,BPAY,338440.57,229421.37,109019.2,32705.76,32.21,78,Fuga possimus ut facilis voluptate enim.,2024-12-13
INV000730,CL8018,Ramos-Moore,REF-CN04si87,Retail Banking,TAS,Enterprise,Direct Debit,125594.79,82923.69,42671.1,12801.33,33.98,28,,2023-01-26
INV000731,CL5934,Adams Inc,REF-HG85yP51,Treasury,QLD,Non-profit,EFT,103968.38,72089.46,31878.92,9563.68,30.66,83,,2024-01-19
INV000732,CL4080,Bridges PLC,REF-Rc52iB38,Retail Banking,TAS,Government,BPAY,430696.68,275461.73,155234.95,46570.49,36.04,84,,2024-02-02
INV000733,CL9337,Adams-Garcia,REF-JB70rw76,Wealth Management,ACT,Retail,Cheque,184678.27,136329.42,48348.85,14504.65,26.18,28,,2023-09-01
INV000734,CL6422,Cooper and Sons,REF-ui95kZ09,Treasury,NSW,Enterprise,BPAY,290869.42,206553.68,84315.74,25294.72,28.99,67,,2023-05-07
INV000735,CL2990,Shields-Mccarthy,REF-sn41ca76,Operations,NT,Government,Cheque,488240.18,323037.75,165202.43,49560.73,33.84,69,,2023-07-24
INV000736,CL8494,Scott and Sons,REF-BL19EV12,Corporate Banking,NT,SME,Direct Debit,406335.11,180495.96,225839.15,67751.74,55.58,56,,2023-04-21
INV000737,CL4580,Turner PLC,REF-Ns60Tr41,Insurance,TAS,Retail,Direct Debit,122830.15,83053.59,39776.56,11932.97,32.38,24,,2023-05-11
INV000738,CL4556,Warren-Miles,REF-HY60Mq13,Treasury,QLD,Government,EFT,258164.25,187488.57,70675.68,21202.7,27.38,20,,2024-03-01
INV000739,CL6165,King Ltd,REF-by64fP29,Wealth Management,TAS,Retail,EFT,53386.78,21693.77,31693.01,9507.9,59.36,12,Veniam officiis cum accusantium.,2024-12-31
INV000740,CL7256,Williams Group,REF-oH33LR35,Operations,WA,Retail,Credit Card,330678.85,211546.34,119132.51,35739.75,36.03,19,Consequuntur modi aliquam mollitia deserunt.,2024-06-15
INV000741,CL8162,"Turner, Smith and Adams",REF-uz72cd41,Corporate Banking,NSW,SME,EFT,373215.83,179261.38,193954.45,58186.33,51.97,35,Possimus numquam eius sit.,2024-09-25
INV000742,CL9917,Blair-Brown,REF-wH09Jm60,Operations,QLD,Non-profit,Credit Card,197426.28,134646.14,62780.14,18834.04,31.8,79,,2023-03-31
INV000743,CL3788,"Lang, Crawford and Potter",REF-SI88Om54,Insurance,NT,Retail,Direct Debit,335861.99,230756.4,105105.59,31531.68,31.29,11,,2023-10-26
INV000744,CL7030,Cruz-Walker,REF-TM46dn98,Retail Banking,ACT,SME,EFT,499685.48,371947.14,127738.34,38321.5,25.56,46,Natus voluptates vitae eaque.,2023-08-26
INV000745,CL8335,"Jordan, Wilson and Torres",REF-IQ38MP38,Retail Banking,WA,Enterprise,BPAY,451912.5,326999.94,124912.56,37473.77,27.64,80,,2024-02-10
INV000746,CL6279,"Norton, Cole and Taylor",REF-SN04Fg03,Retail Banking,QLD,Enterprise,Cheque,175563.04,114240.71,61322.33,18396.7,34.93,38,,2023-01-19
INV000747,CL3166,Fernandez-Johnson,REF-jB73dV43,Wealth Management,NT,Retail,EFT,388569.94,223974.81,164595.13,49378.54,42.36,23,,2023-02-20
INV000748,CL3029,Bryant LLC,REF-aF61Ig28,Retail Banking,NT,Enterprise,Cheque,375902.85,155973.79,219929.06,65978.72,58.51,54,,2024-05-07
INV000749,CL9227,Spencer Ltd,REF-uG88yV47,Operations,SA,Enterprise,BPAY,85311.77,60284.59,25027.18,7508.15,29.34,60,Vel nostrum blanditiis voluptatibus voluptatem ea.,2024-12-10
INV000750,CL2674,"Williams, Mitchell and Greene",REF-bA88Hs50,Treasury,TAS,Enterprise,Credit Card,496691.74,243127.32,253564.42,76069.33,51.05,10,,2023-08-28
INV000751,CL1034,"Hood, Aguirre and Williams",REF-zh30Le56,Insurance,TAS,Retail,EFT,168698.43,116668.59,52029.84,15608.95,30.84,8,Quibusdam tempore architecto voluptatibus quo.,2023-05-16
INV000752,CL6287,Taylor-Skinner,REF-tV62eO56,Operations,NSW,SME,Cheque,40643.91,26546.89,14097.02,4229.11,34.68,15,,2024-12-23
INV000753,CL1960,Mathews Group,REF-kU67pE11,Operations,NT,Government,Cheque,206668.16,142387.23,64280.93,19284.28,31.1,50,,2024-07-16
INV000754,CL3299,"Wall, Edwards and Smith",REF-Id65vd06,Insurance,TAS,Enterprise,EFT,329513.99,203135.42,126378.57,37913.57,38.35,66,,2024-04-16
INV000755,CL4222,"Baldwin, Anderson and Young",REF-EW95IQ01,Operations,TAS,Enterprise,Credit Card,334446.77,203138.4,131308.37,39392.51,39.26,8,,2024-07-28
INV000756,CL1713,"Mcintyre, Webster and Gentry",REF-UJ08Kt56,Treasury,QLD,Retail,Credit Card,450675.82,253474.49,197201.33,59160.4,43.76,42,,2024-04-14
INV000757,CL1920,"Roth, Sawyer and Silva",REF-MJ63ma70,Wealth Management,VIC,SME,Cheque,243212.29,107101.39,136110.9,40833.27,55.96,55,,2023-11-28
INV000758,CL2605,Evans Group,REF-oE32tW56,Corporate Banking,NT,Retail,BPAY,10482.12,6022.86,4459.26,1337.78,42.54,71,Iste adipisci nobis reprehenderit eius quo.,2024-05-16
INV000759,CL2730,Mahoney PLC,REF-dM14VR95,Treasury,QLD,Government,EFT,86357.34,62882.01,23475.33,7042.6,27.18,76,,2023-10-29
INV000760,CL5665,Smith Group,REF-aK09JC96,Insurance,NSW,Retail,Credit Card,235920.64,137068.55,98852.09,29655.63,41.9,82,,2024-07-19
INV000761,CL4802,"Edwards, Mccarty and Alvarez",REF-yK97tG80,Treasury,VIC,Retail,BPAY,27902.37,11333.44,16568.93,4970.68,59.38,66,Officia fuga unde tempore praesentium.,2024-02-26
INV000762,CL2551,Kerr-Webster,REF-pI03fW80,Wealth Management,NSW,SME,BPAY,141462.93,91654.06,49808.87,14942.66,35.21,65,,2023-08-09
INV000763,CL1880,"Terrell, Adams and Mitchell",REF-HN20cH46,Corporate Banking,NSW,Retail,BPAY,24904.65,12368.07,12536.58,3760.97,50.34,57,Ut voluptatum accusantium nostrum quia.,2023-01-26
INV000764,CL2707,"Gordon, Robinson and Harper",REF-XV84hk49,Wealth Management,SA,Government,BPAY,87211.11,57010.54,30200.57,9060.17,34.63,55,Itaque rerum non molestiae.,2024-08-14
INV000765,CL4889,"Porter, Mcknight and Cameron",REF-XX53uS48,Insurance,QLD,SME,Cheque,184507.09,83230.68,101276.41,30382.92,54.89,43,,2023-03-21
INV000766,CL5318,Walker and Sons,REF-LS83XH43,Wealth Management,QLD,Enterprise,EFT,315490.78,215825.52,99665.26,29899.58,31.59,41,,2024-07-10
INV000767,CL6934,Adkins Ltd,REF-NT41Gk92,Corporate Banking,SA,Non-profit,Credit Card,439465.18,193576.76,245888.42,73766.53,55.95,17,,2023-03-14
INV000768,CL4540,"Craig, Gutierrez and Armstrong",REF-QV45sG40,Wealth Management,TAS,SME,Direct Debit,493021.0,327024.09,165996.91,49799.07,33.67,32,,2024-09-20
INV000769,CL6562,Caldwell LLC,REF-Mn58Kv07,Corporate Banking,SA,Retail,Credit Card,82144.34,49935.77,32208.57,9662.57,39.21,33,,2024-10-15
INV000770,CL4225,May and Sons,REF-lp41TC60,Wealth Management,WA,SME,EFT,346305.94,172034.86,174271.08,52281.32,50.32,69,Amet eaque tempore sit cum commodi.,2023-01-20
INV000771,CL7738,Roberts-Robertson,REF-Wu45HX48,Operations,VIC,Non-profit,Direct Debit,109545.27,70840.1,38705.17,11611.55,35.33,29,,2024-07-27
INV000772,CL7948,Fernandez-Stone,REF-ar47rd36,Retail Banking,TAS,Non-profit,BPAY,76941.65,35228.8,41712.85,12513.85,54.21,83,,2023-01-02
INV000773,CL3114,Mcdonald Group,REF-jI19zc52,Corporate Banking,NT,Non-profit,Credit Card,152094.93,61535.43,90559.5,27167.85,59.54,15,,2024-12-27
INV000774,CL4282,"Gray, Fernandez and Clark",REF-xu90LK04,Operations,SA,Enterprise,EFT,221499.54,154769.17,66730.37,20019.11,30.13,57,Iste doloremque veritatis facere.,2024-03-18
INV000775,CL5151,"Gonzalez, Montgomery and Smith",REF-VG27ME86,Treasury,WA,Retail,Direct Debit,393864.44,191734.88,202129.56,60638.87,51.32,26,Tempora iste nemo deserunt quam.,2024-01-23
INV000776,CL3094,Ross PLC,REF-gZ56LP90,Insurance,QLD,Retail,Cheque,468797.18,337804.94,130992.24,39297.67,27.94,49,,2024-01-04
INV000777,CL3100,Rodriguez and Sons,REF-UT80sL32,Insurance,TAS,SME,Cheque,233977.82,168470.12,65507.7,19652.31,28.0,33,,2023-12-01
INV000778,CL7661,"Rios, Harvey and Clark",REF-IE49QD25,Corporate Banking,QLD,Retail,Credit Card,213023.61,85275.45,127748.16,38324.45,59.97,66,Nesciunt error similique omnis.,2023-03-10
INV000779,CL3407,"Garcia, Johnson and Lewis",REF-bq45ym33,Operations,SA,Non-profit,Direct Debit,95529.39,56949.2,38580.19,11574.06,40.39,56,,2023-04-19
INV000780,CL2032,Martinez-Castro,REF-Ms37Jx37,Retail Banking,NT,Government,Direct Debit,189364.43,87111.05,102253.38,30676.01,54.0,65,,2023-12-28
INV000781,CL9970,Anderson-Ramirez,REF-ky76Zk93,Insurance,QLD,SME,Direct Debit,84625.63,62193.71,22431.92,6729.58,26.51,55,Nam at nemo beatae eos amet.,2023-12-09
INV000782,CL3507,"Jacobs, Andrews and Kennedy",REF-pE99mU03,Retail Banking,ACT,Enterprise,BPAY,242257.16,170750.27,71506.89,21452.07,29.52,82,Ipsa dolore aliquid sequi fugit.,2023-10-30
INV000783,CL4855,Wilson-Fowler,REF-iX26uv44,Treasury,VIC,Government,EFT,265837.2,191630.68,74206.52,22261.96,27.91,14,Qui harum explicabo perferendis eius deleniti.,2024-10-12
INV000784,CL6864,Pena Ltd,REF-vr72Vh28,Retail Banking,TAS,Retail,Direct Debit,362290.3,155376.22,206914.08,62074.22,57.11,87,,2024-12-03
INV000785,CL4153,"Rodgers, Johnson and Richardson",REF-iR86kD46,Insurance,VIC,Non-profit,Credit Card,226636.56,155439.47,71197.09,21359.13,31.41,76,,2023-10-28
INV000786,CL2840,"Baker, Hart and Gonzalez",REF-Lj57YF55,Corporate Banking,ACT,SME,Direct Debit,308361.23,223860.36,84500.87,25350.26,27.4,65,Occaecati dicta blanditiis accusamus inventore sapiente.,2023-04-10
INV000787,CL3429,"Tucker, Krause and Koch",REF-Ym36sH25,Operations,NT,Enterprise,Cheque,316760.74,195688.91,121071.83,36321.55,38.22,44,,2024-12-04
INV000788,CL6905,"Wilson, Underwood and Martinez",REF-gd06In09,Wealth Management,VIC,Government,Credit Card,450621.85,299961.39,150660.46,45198.14,33.43,55,,2023-04-23
INV000789,CL6057,Alvarez LLC,REF-FJ13fF14,Insurance,QLD,SME,BPAY,371363.23,271313.29,100049.94,30014.98,26.94,35,,2023-05-22
INV000790,CL4635,Stevens PLC,REF-Ug55tf74,Insurance,NT,Government,EFT,151605.57,100757.97,50847.6,15254.28,33.54,84,,2024-01-21
INV000791,CL7501,Dawson-Bradley,REF-kO45HK15,Insurance,ACT,Enterprise,EFT,7555.05,5662.61,1892.44,567.73,25.05,62,,2023-08-07
INV000792,CL7696,"Taylor, Stevens and Davis",REF-Nj36JC60,Corporate Banking,QLD,Retail,Credit Card,439574.08,197109.14,242464.94,72739.48,55.16,37,Laborum nemo laboriosam molestiae pariatur.,2024-10-02
INV000793,CL1575,Dennis-Bell,REF-kI00oK97,Wealth Management,SA,Government,Credit Card,438372.08,211381.45,226990.63,68097.19,51.78,16,,2023-03-08
INV000794,CL3613,Wilkerson-Gonzalez,REF-Ti35DU54,Treasury,QLD,Non-profit,Direct Debit,210026.07,127331.73,82694.34,24808.3,39.37,28,Enim saepe magni.,2023-02-21
INV000795,CL8630,Reynolds Group,REF-EK98PH50,Wealth Management,QLD,SME,EFT,351794.1,236951.11,114842.99,34452.9,32.64,56,Esse ipsam voluptates.,2023-02-15
INV000796,CL8764,Wheeler LLC,REF-Pf02SC98,Wealth Management,NSW,Enterprise,EFT,24018.75,12407.03,11611.72,3483.52,48.34,28,Similique rerum dolor.,2024-02-29
INV000797,CL7879,Perkins and Sons,REF-mF94Fj94,Operations,VIC,SME,Cheque,114530.83,82719.65,31811.18,9543.35,27.78,37,,2023-07-14
INV000798,CL2201,"Lucas, Campbell and Wagner",REF-RI57SS10,Retail Banking,NT,Government,BPAY,42020.28,20193.54,21826.74,6548.02,51.94,85,,2024-11-28
INV000799,CL3785,Clark-Hodges,REF-Pk15xl16,Insurance,SA,Government,Credit Card,392009.84,168077.73,223932.11,67179.63,57.12,51,Labore ducimus itaque sequi.,2024-11-30
INV000800,CL4435,Vega-Mitchell,REF-tR82RC06,Insurance,QLD,Government,EFT,411668.12,249663.73,162004.39,48601.32,39.35,81,,2024-10-15
INV000801,CL2066,Thomas LLC,REF-Uv66qQ03,Wealth Management,WA,Non-profit,EFT,393037.55,178206.18,214831.37,64449.41,54.66,29,,2023-04-10
INV000802,CL4892,Moore Group,REF-Yi15tN85,Corporate Banking,SA,Non-profit,EFT,267764.53,185362.73,82401.8,24720.54,30.77,22,,2024-11-14
INV000803,CL4783,"Miller, Smith and Norris",REF-qE69gL17,Insurance,TAS,Government,Cheque,161010.87,89109.11,71901.76,21570.53,44.66,68,Facere rem excepturi laudantium aliquam nesciunt.,2024-01-12
INV000804,CL2330,Schmidt-Adams,REF-uN81KA31,Wealth Management,WA,Non-profit,BPAY,129244.77,69380.27,59864.5,17959.35,46.32,84,,2023-05-05
INV000805,CL2296,Duarte-Thompson,REF-ai90XA16,Insurance,ACT,Government,Cheque,301950.06,225081.72,76868.34,23060.5,25.46,80,,2023-11-02
INV000806,CL6316,Gray-Swanson,REF-fX10Rs52,Insurance,WA,Retail,Direct Debit,21157.03,14655.18,6501.85,1950.56,30.73,56,Eum hic esse molestias rerum.,2023-09-08
INV000807,CL3303,"Lewis, Carson and Nelson",REF-jm86bF37,Operations,WA,Retail,Cheque,216617.75,145035.57,71582.18,21474.65,33.05,73,,2024-03-26
INV000808,CL6600,Vega-Miller,REF-QK68xN70,Retail Banking,TAS,Government,Direct Debit,158894.56,74504.69,84389.87,25316.96,53.11,70,,2023-07-07
INV000809,CL9541,Hicks-Mcdowell,REF-Nc01KT75,Wealth Management,NT,Retail,BPAY,490644.69,327354.38,163290.31,48987.09,33.28,26,,2023-02-13
INV000810,CL7535,Bean-Johnson,REF-Au05PL80,Treasury,WA,Non-profit,Direct Debit,114213.9,76007.32,38206.58,11461.97,33.45,33,Quasi nemo dolorum.,2024-07-27
